Data,Year
11.691625055354233,1987-04-14
11.691597189124158,1987-05-02
11.69156934891325,1987-05-15
11.691541534718935,1987-06-07
11.691513746538641,1987-06-11
11.691485984369796,1987-07-08
11.691458248209825,1987-07-27
11.691430538056157,1987-09-03
11.691402853906215,1987-09-08
11.691375195757432,1987-09-10
11.69134756360723,1987-10-03
11.69131995745304,1987-10-18
11.691292377292287,1987-10-21
11.691264823122397,1987-10-23
11.691237294940798,1987-10-24
11.69120979274492,1987-10-26
11.691182316532185,1987-12-16
11.691154866300023,1988-01-30
11.691127442045861,1988-02-01
11.691100043767126,1988-03-05
11.691072671461242,1988-03-10
11.691045325125641,1988-03-18
11.691018004757748,1988-03-24
11.690990710354988,1988-03-29
11.690963441914791,1988-04-02
11.690936199434583,1988-04-10
11.69090898291179,1988-05-10
11.690881792343841,1988-05-25
11.690854627728163,1988-05-27
11.69082748906218,1988-06-05
11.690800376343322,1988-06-09
11.690773289569014,1988-06-15
11.690746228736685,1988-07-22
11.690719193843762,1988-07-27
11.690692184887672,1988-07-31
11.69066520186584,1988-09-05
11.690638244775695,1988-09-30
11.690611313614664,1988-10-03
11.690584408380174,1988-10-05
11.69055752906965,1988-10-16
11.690530675680522,1988-10-31
11.690503848210215,1988-12-02
11.690477046656156,1988-12-05
11.690450271015774,1988-12-08
11.690423521286494,1988-12-11
11.690396797465745,1988-12-22
11.690370099550954,1988-12-31
11.690343427539545,1989-01-01
11.690316781428947,1989-01-10
11.690290161216588,1989-01-24
11.690263566899894,1989-03-15
11.690236998476292,1989-03-29
11.69021045594321,1989-04-09
11.690183939298075,1989-04-11
11.690157448538313,1989-04-30
11.690130983661351,1989-05-07
11.690104544664615,1989-05-29
11.690078131545537,1989-07-07
11.690051744301538,1989-07-16
11.690025382930049,1989-07-29
11.689999047428495,1989-08-05
11.689972737794305,1989-08-17
11.689946454024904,1989-08-28
11.689920196117718,1989-08-31
11.689893964070178,1989-09-21
11.689867757879709,1989-09-22
11.689841577543739,1989-10-09
11.689815423059693,1989-10-22
11.689789294425,1989-11-06
11.689763191637084,1989-11-21
11.689737114693376,1989-12-15
11.6897110635913,1989-12-16
11.689685038328287,1990-01-04
11.689659038901759,1990-02-02
11.689633065309147,1990-02-04
11.689607117547876,1990-02-12
11.689581195615373,1990-02-28
11.689555299509067,1990-03-18
11.689529429226383,1990-04-07
11.689503584764747,1990-04-15
11.68947776612159,1990-05-01
11.689451973294336,1990-05-03
11.689426206280414,1990-05-12
11.689400465077249,1990-05-18
11.689374749682269,1990-05-19
11.689349060092901,1990-05-26
11.689323396306573,1990-06-01
11.689297758320711,1990-06-06
11.68927214613274,1990-06-15
11.689246559740091,1990-07-29
11.68922099914019,1990-08-24
