Data,Year
2.958819202268273,1968-08-04
2.9587965861458145,1968-08-09
2.9587739794219945,1968-08-11
2.958751382095967,1968-09-06
2.9587287941668863,1968-10-06
2.958706215633906,1968-10-17
2.958683646496181,1968-10-20
2.958661086752865,1968-10-25
2.9586385364031127,1968-10-26
2.9586159954460776,1968-10-30
2.958593463880914,1968-11-06
2.958570941706776,1968-11-10
2.9585484289228186,1968-12-13
2.958525925528195,1968-12-20
2.9585034315220593,1969-01-08
2.9584809469035664,1969-01-19
2.95845847167187,1969-01-30
2.9584360058261243,1969-02-02
2.958413549365483,1969-03-01
2.9583911022891014,1969-03-22
2.958368664596133,1969-03-25
2.9583462362857316,1969-04-01
2.958323817357052,1969-05-02
2.958301407809248,1969-05-03
2.958279007641474,1969-05-13
2.9582566168528834,1969-06-09
2.9582342354426316,1969-06-17
2.958211863409872,1969-07-07
2.958189500753759,1969-07-31
2.958167147473446,1969-08-06
2.9581448035680884,1969-08-24
2.9581224690368395,1969-09-04
2.9581001438788537,1969-09-07
2.9580778280932853,1969-09-19
2.958055521679288,1969-09-28
2.958033224636017,1969-10-14
2.958010936962625,1969-10-20
2.957988658658267,1969-11-09
2.957966389722097,1969-11-10
2.95794413015327,1969-11-11
2.9579218799509386,1969-11-12
2.957899639114258,1969-11-16
2.957877407642382,1969-11-26
2.9578551855344646,1969-11-27
2.9578329727896606,1969-12-21
2.9578107694071236,1970-01-02
2.957788575386008,1970-01-18
2.957766390725468,1970-02-12
2.957744215424657,1970-02-20
2.9577220494827303,1970-03-06
2.957699892898842,1970-03-07
2.9576777456721453,1970-03-08
2.9576556078017946,1970-03-11
2.9576334792869448,1970-03-29
2.9576113601267493,1970-03-30
2.9575892503203627,1970-04-04
2.9575671498669394,1970-05-23
2.9575450587656325,1970-06-08
2.9575229770155973,1970-06-10
2.957500904615987,1970-06-14
2.9574788415659565,1970-06-15
2.95745678786466,1970-06-24
2.957434743511251,1970-06-26
2.9574127085048842,1970-06-30
2.9573906828447134,1970-07-02
2.957368666529893,1970-07-24
2.957346659559577,1970-08-02
2.95732466193292,1970-08-05
2.9573026736490755,1970-08-17
2.957280694707198,1970-08-26
2.9572587251064415,1970-08-27
2.9572367648459603,1970-08-30
2.957214813924909,1970-09-15
2.9571928723424405,1970-09-22
2.9571709400977104,1970-09-26
2.957149017189872,1970-10-06
2.9571271036180797,1970-10-14
2.9571051993814876,1970-11-09
2.95708330447925,1970-11-10
2.957061418910521,1970-11-15
2.9570395426744547,1970-12-01
2.957017675770205,1970-12-05
2.9569958181969267,1970-12-31
2.9569739699537734,1971-01-08
2.956952131039899,1971-01-19
2.956930301454459,1971-02-01
2.956908481196606,1971-03-05
2.956886670265495,1971-03-15
2.95686486866028,1971-03-22
2.9568430763801152,1971-03-24
2.9568212934241545,1971-04-12
2.956799519791552,1971-04-13
2.956777755481463,1971-04-18
2.95675600049304,1971-05-15
2.956734254825438,1971-05-24
2.9567125184778114,1971-05-25
2.9566907914493137,1971-08-31
2.9566690737391,1971-09-05
2.956647365346323,1971-09-16
2.9566256662701385,1971-09-22
2.9566039765096996,1971-10-06
2.9565822960641603,1971-11-03
2.956560624932676,1971-11-19
2.9565389631143995,1971-12-03
2.9565173106084854,1971-12-14
2.9564956674140883,1971-12-21
2.956474033530362,1971-12-25
2.9564524089564603,1972-01-04
2.9564307936915384,1972-01-12
2.9564091877347494,1972-01-21
2.9563875910852477,1972-02-21
2.956366003742188,1972-02-22
2.956344425704724,1972-02-27
2.95632285697201,1972-03-07
2.9563012975431997,1972-03-11
2.956279747417448,1972-04-01
2.9562582065939083,1972-04-10
2.9562366750717355,1972-05-07
2.9562151528500835,1972-05-15
2.9561936399281064,1972-06-02
2.956172136304958,1972-06-07
2.956150641979793,1972-06-15
2.9561291569517656,1972-06-26
2.9561076812200295,1972-06-27
2.9560862147837392,1972-06-30
2.9560647576420482,1972-07-01
2.956043309794112,1972-08-03
2.9560218712390833,1972-08-12
2.9560004419761174,1972-09-11
2.955979022004368,1972-09-13
2.955957611322989,1972-09-17
2.9559362099311346,1972-10-04
2.955914817827959,1972-10-08
2.955893435012617,1972-10-18
2.955872061484262,1972-10-23
2.9558506972420484,1972-11-05
2.9558293422851305,1972-11-18
2.9558079966126622,1972-11-19
2.955786660223798,1972-11-21
2.9557653331176916,1972-12-13
2.9557440152934977,1972-12-29
2.95572270675037,1972-12-30
2.955701407487463,1973-01-04
2.9556801175039307,1973-01-05
2.955658836798927,1973-01-18
2.9556375653716063,1973-01-29
2.955616303221123,1973-01-30
2.9555950503466306,1973-02-01
2.9555738067472843,1973-02-17
2.955552572422237,1973-02-24
2.955531347370644,1973-03-12
2.9555101315916588,1973-03-27
2.9554889250844356,1973-04-15
2.9554677278481285,1973-05-23
2.9554465398818923,1973-06-17
2.95542536118488,1973-06-20
2.9554041917562475,1973-06-24
2.9553830315951473,1973-07-06
2.955361880700734,1973-07-07
2.955340739072162,1973-07-22
2.9553196067085854,1973-07-25
2.9552984836091585,1973-08-02
2.955277369773035,1973-08-12
2.95525626519937,1973-08-23
2.9552351698873163,1973-09-15
2.955214083836029,1973-11-21
2.955193007044662,1973-11-23
2.9551719395123697,1973-11-28
2.955150881238306,1973-12-10
2.955129832221625,1973-12-13
2.955108792461481,1973-12-16
2.955087761957028,1973-12-19
2.9550667407074203,1973-12-20
2.955045728711812,1973-12-23
2.9550247259693574,1974-01-08
2.9550037324792107,1974-01-26
2.9549827482405258,1974-01-27
2.9549617732524567,1974-02-23
2.9549408075141583,1974-03-03
2.954919851024784,1974-03-29
2.9548989037834885,1974-04-13
2.9548779657894255,1974-04-15
2.9548570370417493,1974-04-17
2.9548361175396143,1974-04-21
2.954815207282174,1974-05-10
2.9547943062685835,1974-05-13
2.9547734144979967,1974-05-16
2.954752531969567,1974-05-26
2.9547316586824497,1974-06-30
2.954710794635798,1974-07-08
2.9546899398287665,1974-07-12
2.954669094260509,1974-07-19
2.9546482579301805,1974-08-31
2.954627430836934,1974-09-01
2.9546066129799247,1974-09-25
2.9545858043583064,1974-10-08
2.954565004971233,1974-10-22
2.954544214817859,1974-10-25
2.954523433897338,1974-11-04
2.954502662208825,1974-11-05
2.9544818997514732,1974-11-13
2.9544611465244377,1974-11-15
2.9544404025268722,1974-11-19
2.954419667757931,1974-11-26
2.9543989422167676,1974-12-06
2.9543782259025373,1974-12-19
2.954357518814393,1974-12-22
2.9543368209514904,1975-01-23
2.9543161323129823,1975-01-30
2.954295452898023,1975-03-14
2.9542747827057676,1975-03-15
2.9542541217353695,1975-03-16
2.954233469985983,1975-03-17
2.954212827456762,1975-03-29
2.954192194146861,1975-04-03
2.9541715700554345,1975-04-24
2.954150955181636,1975-04-25
2.9541303495246196,1975-05-07
2.9541097530835403,1975-07-02
2.9540891658575514,1975-07-10
2.9540685878458075,1975-07-15
2.9540480190474625,1975-07-20
2.954027459461671,1975-08-18
2.9540069090875867,1975-09-08
2.953986367924364,1975-09-16
2.9539658359711565,1975-11-13
2.9539453132271194,1975-12-05
2.953924799691406,1975-12-08
2.953904295363171,1975-12-10
2.953883800241568,1975-12-20
2.9538633143257518,1976-01-08
2.953842837614876,1976-01-14
2.953822370108095,1976-01-16
2.953801911804563,1976-01-20
2.953781462703434,1976-01-25
2.953761022803862,1976-02-10
2.9537405921050017,1976-02-11
2.9537201706060072,1976-02-29
2.953699758306032,1976-03-03
2.953679355204231,1976-03-13
2.953658961299758,1976-03-22
2.9536385765917674,1976-03-24
2.9536182010794128,1976-03-26
2.953597834761849,1976-03-29
2.9535774776382295,1976-04-06
2.9535571297077094,1976-04-10
2.9535367909694417,1976-04-12
2.9535164614225815,1976-04-28
2.9534961410662826,1976-04-30
2.9534758298996993,1976-05-29
2.9534555279219856,1976-06-06
2.9534352351322952,1976-06-08
2.9534149515297834,1976-06-09
2.9533946771136033,1976-06-23
2.9533744118829097,1976-07-05
2.9533541558368563,1976-07-15
2.9533339089745976,1976-07-17
2.953313671295288,1976-07-29
2.953293442798081,1976-08-09
2.953273223482131,1976-08-20
2.953253013346592,1976-08-26
2.9532328123906186,1976-09-01
2.953212620613365,1976-09-03
2.9531924380139847,1976-09-13
2.9531722645916325,1976-11-05
2.953152100345462,1976-11-16
2.953131945274628,1976-11-22
2.9531117993782843,1976-11-24
2.9530916626555848,1976-12-05
2.953071535105684,1976-12-06
2.953051416727736,1976-12-14
2.953031307520895,1976-12-16
2.9530112074843156,1976-12-20
2.952991116617151,1976-12-25
2.952971034918556,1977-01-21
2.9529509623876846,1977-02-08
2.952930899023691,1977-02-19
2.9529108448257286,1977-02-28
2.952890799792953,1977-03-01
2.9528707639245177,1977-03-18
2.9528507372195762,1977-03-20
2.9528307196772836,1977-03-22
2.952810711296794,1977-04-26
2.952790712077261,1977-05-09
2.952770722017839,1977-06-20
2.952750741117682,1977-06-22
2.9527307693759446,1977-06-25
2.9527108067917807,1977-06-27
2.952690853364344,1977-07-09
2.9526709090927894,1977-07-14
2.952650973976271,1977-07-22
2.9526310480139424,1977-07-28
2.9526111312049586,1977-08-08
2.9525912235484726,1977-08-09
2.9525713250436394,1977-08-14
2.952551435689613,1977-08-31
2.952531555485548,1977-09-19
2.9525116844305974,1977-09-22
2.9524918225239163,1977-10-14
2.9524719697646584,1977-10-16
2.9524521261519783,1977-11-16
2.95243229168503,1977-12-27
2.952412466362967,1978-01-03
2.9523926501849447,1978-01-08
2.9523728431501164,1978-01-17
2.9523530452576363,1978-02-14
2.952333256506659,1978-02-24
2.9523134768963377,1978-03-03
2.9522937064258277,1978-03-04
2.9522739450942828,1978-04-02
2.952254192900857,1978-04-24
2.952234449844704,1978-04-26
2.952214715924979,1978-05-14
2.9521949911408356,1978-05-17
2.9521752754914274,1978-07-03
2.95215556897591,1978-07-19
2.952135871593436,1978-07-25
2.9521161833431604,1978-07-27
2.952096504224237,1978-08-14
2.952076834235821,1978-08-18
2.9520571733770646,1978-08-31
2.952037521647124,1978-10-15
2.952017879045152,1978-11-02
2.9519982455703033,1978-11-03
2.951978621221732,1978-11-10
2.951959005998592,1978-11-23
2.951939399900038,1978-12-08
2.9519198029252234,1978-12-31
2.951900215073303,1979-01-06
2.951880636343431,1979-02-11
2.951861066734761,1979-02-16
2.9518415062464474,1979-03-05
2.9518219548776443,1979-03-18
2.951802412627506,1979-03-23
2.951782879495187,1979-04-21
2.9517633554798413,1979-04-26
2.9517438405806224,1979-05-02
2.951724334796685,1979-05-04
2.951704838127183,1979-06-06
2.951685350571271,1979-06-10
2.951665872128103,1979-06-13
2.951646402796833,1979-06-16
2.951626942576615,1979-06-29
2.9516074914666035,1979-07-16
2.9515880494659523,1979-07-17
2.951568616573816,1979-07-19
2.9515491927893485,1979-08-01
2.951529778111704,1979-08-05
2.9515103725400365,1979-09-11
2.9514909760735004,1979-09-24
2.9514715887112497,1979-10-05
2.9514522104524388,1979-10-21
2.9514328412962216,1979-10-24
2.9514134812417527,1979-11-07
2.9513941302881856,1979-11-21
2.951374788434675,1979-12-14
2.9513554556803743,1979-12-15
2.9513361320244385,1979-12-17
2.9513168174660214,1979-12-30
2.951297512004277,1980-01-02
2.95127821563836,1980-01-06
2.951258928367424,1980-01-07
2.9512396501906233,1980-02-16
2.9512203811071123,1980-02-17
2.951201121116045,1980-02-24
2.9511818702165753,1980-02-29
